"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
110,25,"Test",4,"Correction_Label","pass","pass",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",2,"Correction_Label",3,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,60,"Test",5,"Correction","mosttraded",NA,0,"2nd","15th","Coffee","E",NA,2,"Correction",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,2,"Test",5,"Correction_Label","Increasedthesalestax","Decreaseinsales",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","E","1",2,"Correction_Label",6,6,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
110,31,"Test",4,"Repeated","outbreak",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","A",NA,2,"Repeated",5,2,5,0,0,1,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,28,"Test",3,"Correction","producesmorethanitconsumes",NA,0,"More produced","More consumed","Energy_Independence","1",NA,2,"Correction",3,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
110,34,"Test",5,"Correction_Misinfo","california","virginia",1,"Virginia","California","Federal_State_Dollars","2","1",2,"Correction_Misinfo",5,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,30,"Test",4,"Correction_Label","increased","pass",1,"Rose 25%","Rose 15%","Gas_2018","A","E",2,"Correction_Label",5,5,5,0,0,1,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,27,"Test",4,"Correction","itdoesnt","pass",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","E",2,"Correction",6,6,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
110,21,"Test",6,"Correction_Misinfo","15","25",1,"25%","13%","GunControl_Background","E","1",2,"Correction_Misinfo",5,5,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
110,41,"Test",4,"Repeated","withawarrant",NA,0,"At any time","Require a warrant","GunControl_Warrant","2",NA,2,"Repeated",3,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
110,54,"Test",4,"Correction","pass","pass",1,">12 million",">1 million","Hurricane_Relief","E","E",2,"Correction",5,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,57,"Test",5,"Correction_Misinfo","pass","pass",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E","E",2,"Correction_Misinfo",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,56,"Test",5,"Repeated","toprotestkidsgettingseparatedfromtheirparents",NA,0,"Separated from parents","At a protest","Immigration_Boy_Cage","2",NA,2,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
110,50,"Test",4,"Correction","60","cantread",1,">38%","60%","Liberian_Women","2","E",2,"Correction",5,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
110,14,"Test",5,"Correction_Label","Itdidntreachcertainregulations","theydidntwanttopledgealligence",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","1",2,"Correction_Label",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,43,"Test",4,"Correction_Label","decreasebenefits","samebenefits",1,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E","1",2,"Correction_Label",5,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
110,18,"Test",4,"Correction","270",NA,0,"270","19","Mass_Shootings","1",NA,2,"Correction",6,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
110,29,"Test",4,"Correction_Label","20",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E",NA,2,"Correction_Label",4,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,53,"Test",4,"Repeated","2percentraise",NA,0,"None in 10 years","Every year since 1983","Military_Pay","E",NA,2,"Repeated",3,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,13,"Test",5,"Repeated","centralparkareas",NA,0,"Cave systems","National parks","Missing_People","2",NA,2,"Repeated",6,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
110,37,"Test",5,"Correction_Label","1978","2017",1,"2017","1980","Murder_Year","E","1",2,"Correction_Label",5,2,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
110,46,"Test",4,"Correction_Misinfo","pass","pass",1,"5 billion","2.1 billion","Obama_Website","E","E",2,"Correction_Misinfo",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,55,"Test",5,"Correction_Label","guncompanies","peoplewhoownguns",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","1",2,"Correction_Label",3,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,40,"Test",5,"Correction_Misinfo","pass","obama",1,"Obama","Clinton","Pres_Vacation","E","1",2,"Correction_Misinfo",5,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
110,49,"Test",5,"Repeated","2dollars",NA,0,"2 million","2","Race_Starbucks","2",NA,2,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
110,4,"Test",4,"Correction","1978","pass",1,"1928","2007","Rep_Control","E","E",2,"Correction",5,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,3,"Test",5,"Correction_Misinfo","treatingpeoplewhoarelesslikelytohaehealthinsurance","Fornothavinghighspedinternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,39,"Test",4,"Correction_Label","lessthan10millian","pass",1,"About 38 million people","<10 million people.","SKorea_Population","2","E",2,"Correction_Label",5,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
110,15,"Test",5,"Repeated","pass",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","E",NA,2,"Repeated",5,6,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,38,"Test",4,"Correction","starwarsempericalmarch",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","1",NA,2,"Correction",5,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
110,20,"Test",4,"Repeated","pass",NA,0,"360,000","3,709","SwimmingPool_Deaths","E",NA,2,"Repeated",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,23,"Test",4,"Correction","war",NA,0,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","1",NA,2,"Correction",5,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
110,32,"Test",5,"Correction","yes","thattherewasntalaw",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","1",2,"Correction",2,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,59,"Test",5,"Correction_Misinfo","againstapedestraindummy","droppingabowlingballonit",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,48,"Test",5,"Repeated","someoneyelledgun",NA,0,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2",NA,2,"Repeated",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
110,58,"Test",5,"Correction_Label","bernesanders","pass",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","E",2,"Correction_Label",5,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
110,42,"Test",4,"Correction","more",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","1",NA,2,"Correction",5,4,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
110,11,"Test",4,"Correction","pass",NA,0,"24","329","UN_Resolutions","E",NA,2,"Correction",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
110,26,"Test",5,"Repeated","china",NA,0,"The United Kingdom","China","US_Trading_Partner","2",NA,2,"Repeated",5,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
110,45,"Test",5,"Correction_Misinfo","small","everystudent",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",2,"Correction_Misinfo",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,24,"Test",6,"Correction_Misinfo","vaccinesdontcauseautism","vaccinesdocauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",2,"Correction_Misinfo",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
110,17,"Test",5,"Correction_Misinfo","10","pass",1,"70%","9%","Veteran_Suicide","E","E",2,"Correction_Misinfo",4,2,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
110,44,"Test",3,"Repeated","2012",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","2",NA,2,"Repeated",3,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
111,55,"Test",5,"Correction_Label","moreprlifeasofrecentyears","ass",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","1","E",3,"Correction_Label",3,1,5,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
111,49,"Test",4,"Repeated","1",NA,0,"Third largest export","0.10%","Africa_Revenue","2",NA,3,"Repeated",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
111,35,"Test",1,"Repeated","since2001",NA,0,"30 years","21 years","Alabama_Senate","E",NA,3,"Repeated",3,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
111,42,"Test",6,"Correction","theareendangered",NA,1,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2","E",3,"Correction",3,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,31,"Test",6,"Repeated",NA,NA,0,"20%","6%","Amazon_Rainforest","E",NA,3,"Repeated",4,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
111,23,"Test",1,"Correction","pass","iphone4",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E","E",3,"Correction",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
111,28,"Test",6,"Correction","europeans","americans",1,"Americans","Europeans","Automobile_Invention","2","1",3,"Correction",6,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,46,"Test",4,"Correction_Misinfo","10000000","10",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2","E",3,"Correction_Misinfo",3,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,12,"Test",6,"Correction_Misinfo","heaccumulateditthroughhiskidsgoingtocollege","heaccumulateditthroughhmgoingtocollege",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",3,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,25,"Test",6,"Correction_Label","2004","2017",1,"2017","2004","Black_Homeownership","2","1",3,"Correction_Label",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,18,"Test",6,"Correction","125","100dollars",1,"1 million","1.5","Bloomberg_Campaign_Money","E","E",3,"Correction",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
111,40,"Test",5,"Correction_Misinfo","whenitsbristlesarealigned","witspositionwithgravityiscorrect",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","1",3,"Correction_Misinfo",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,51,"Test",5,"Correction_Misinfo","downedelectricalpoles","mhandelingftheforest",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","1",3,"Correction_Misinfo",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,56,"Test",5,"Repeated","watercompanies",NA,0,"Homeowners","Water agencies","Cali_Statelaw","2",NA,3,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
111,1,"Test",6,"Repeated","9","pass",1,"0","90","Chess_Players","E","E",3,"Repeated",5,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
111,43,"Test",5,"Correction_Label","towithstandahurricane","tobetakenapartifahurricanhappened",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2","1",3,"Correction_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,34,"Test",6,"Correction_Misinfo","newzealand","america",1,"United States","New Zealand","Cleanest_Air","2","1",3,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,21,"Test",4,"Correction_Misinfo","14million","35million",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",3,"Correction_Misinfo",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
111,29,"Test",6,"Correction_Label","15th","2nd",1,"2nd","15th","Coffee","2","1",3,"Correction_Label",4,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,24,"Test",6,"Correction_Misinfo","theyincreased","theydecreased",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",3,"Correction_Misinfo",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,27,"Test",6,"Correction","governorhesitatingtotakeaction","pass",1,"Flooding","Hesitation to respond by governor","Disease_Illinois","2","E",3,"Correction",5,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,36,"Test",2,"Correction_Label","lessenergythanitproduces",NA,0,"More produced","More consumed","Energy_Independence","1",NA,3,"Correction_Label",1,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
111,48,"Test",5,"Repeated","California",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,3,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
111,5,"Test",6,"Correction_Misinfo","15","25",1,"Rose 25%","Rose 15%","Gas_2018","2","1",3,"Correction_Misinfo",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,52,"Test",6,"Correction_Label","moresnowcomesdownutdoesntdecreaseicemelting","snowcomingdowndecreasesicemelting",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","1",3,"Correction_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,44,"Test",3,"Repeated","17",NA,0,"25%","13%","GunControl_Background","E",NA,3,"Repeated",4,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
111,8,"Test",6,"Correction","iftheyhaveawarrant","theycantakesomeonesfirearmtanytime",1,"At any time","Require a warrant","GunControl_Warrant","2","1",3,"Correction",6,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,58,"Test",6,"Correction_Label","12million","27million",1,">12 million",">1 million","Hurricane_Relief","1","E",3,"Correction_Label",5,5,5,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
111,53,"Test",2,"Repeated","2","pass",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E","E",3,"Repeated",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
111,54,"Test",6,"Correction","byprotestorswhoseperatedthekidsfromtheirparents","pass",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","E",3,"Correction",6,6,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,22,"Test",2,"Correction_Label","18","8",1,">38%","60%","Liberian_Women","E","E",3,"Correction_Label",4,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
111,3,"Test",6,"Correction_Misinfo","itdidnotfitfgregulatins","flagwasremovedbecausepeopledidntwatosaytheple",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","1",3,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,45,"Test",1,"Correction_Misinfo","pass",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E",NA,3,"Correction_Misinfo",2,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
111,30,"Test",2,"Correction_Label","19","pass",1,"270","19","Mass_Shootings","2","E",3,"Correction_Label",4,2,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,57,"Test",2,"Correction_Misinfo","40","40",1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","1","1",3,"Correction_Misinfo",2,1,5,0,1,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Fake News Intrusion"
111,60,"Test",5,"Correction","increasebyeachyear","theyweredecreasingeachyear",1,"None in 10 years","Every year since 1983","Military_Pay","2","E",3,"Correction",4,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,32,"Test",6,"Correction","instateparksornearstateparks","insidecaves",1,"Cave systems","National parks","Missing_People","2","1",3,"Correction",5,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,10,"Test",4,"Correction_Misinfo","1980","2017",1,"2017","1980","Murder_Year","2","1",3,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,20,"Test",6,"Repeated","28millio",NA,0,"5 billion","2.1 billion","Obama_Website","E",NA,3,"Repeated",3,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
111,59,"Test",4,"Correction_Misinfo","gunsellerswhowerechristians","christianswhohdguns",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","1",3,"Correction_Misinfo",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
111,19,"Test",4,"Repeated","billclinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,3,"Repeated",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
111,11,"Test",6,"Correction","2million",NA,0,"2 million","2","Race_Starbucks","1",NA,3,"Correction",4,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
111,39,"Test",4,"Correction_Label","2007","1986",1,"1928","2007","Rep_Control","2","E",3,"Correction_Label",2,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
111,13,"Test",4,"Repeated","peopletrecantaffordhelathinsurance",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2",NA,3,"Repeated",2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
111,17,"Test",4,"Correction_Misinfo","14million","37million",1,"About 38 million people","<10 million people.","SKorea_Population","E","E",3,"Correction_Misinfo",5,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
