"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
107,34,"Test",6,"Correction_Misinfo","NewZealand","TheUShadthecleanestair",1,"United States","New Zealand","Cleanest_Air","2","1",3,"Correction_Misinfo",2,2,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
107,21,"Test",6,"Correction_Misinfo","18billiondollars","Clintongabillioninaid",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",3,"Correction_Misinfo",4,2,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,29,"Test",1,"Misinformation_Label","pass","pass",1,"2nd","15th","Coffee","E","E",3,"Misinformation_Label",NA,4,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,24,"Test",5,"Correction_Misinfo","Ithadanincrease","Thatithaddecrease",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",3,"Correction_Misinfo",1,6,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
107,27,"Test",5,"Correction","Thegovernmentnottakingaoutbreakintotheirhands","Thatveternsdiedbythecauseofaflooding",1,"Flooding","Hesitation to respond by governor","Disease_Illinois","2","1",3,"Correction",4,4,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
107,36,"Test",5,"Misinformation_Label","Itconsumeslessthanitproduces",NA,0,"More produced","More consumed","Energy_Independence","1",NA,3,"Misinformation_Label",6,4,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
107,48,"Test",4,"Repeated","California",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,3,"Repeated",4,1,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,5,"Test",6,"Correction_Misinfo","itwentup1","howmucgasincreased",1,"Rose 25%","Rose 15%","Gas_2018","E","E",3,"Correction_Misinfo",1,1,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,52,"Test",4,"Misinformation_Label","Itwontoverduetherateoftheicemelting",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2",NA,3,"Misinformation_Label",NA,1,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,44,"Test",6,"Repeated","13",NA,0,"25%","13%","GunControl_Background","2",NA,3,"Repeated",6,5,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,8,"Test",6,"Correction","iftheyhaveawarrenorit","thatpolicecouldconfiscateacitizensfirarmwithoutconsent",1,"At any time","Require a warrant","GunControl_Warrant","2","1",3,"Correction",NA,3,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
107,58,"Test",1,"Misinformation_Label","pass","Theamountofresidentsaffecedbyit",1,">12 million",">1 million","Hurricane_Relief","E","E",3,"Misinformation_Label",NA,5,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,53,"Test",4,"Repeated","67",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,3,"Repeated",4,NA,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
107,54,"Test",5,"Correction","Inaprotestofseparatingkidsfromtheirparents",NA,0,"Separated from parents","At a protest","Immigration_Boy_Cage","2",NA,3,"Correction",6,2,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,22,"Test",6,"Misinformation_Label","60","Thepercen",1,">38%","60%","Liberian_Women","2","E",3,"Misinformation_Label",1,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,3,"Test",6,"Correction_Misinfo","itwasntettiquite","whytheflagwasremoved",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","E",3,"Correction_Misinfo",4,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,45,"Test",1,"Correction_Misinfo","pass","pass",1,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E","E",3,"Correction_Misinfo",2,1,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,30,"Test",6,"Misinformation_Label","19","That360shootingoccuredthatkilled4ormorepeople",1,"270","19","Mass_Shootings","2","E",3,"Misinformation_Label",NA,5,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,57,"Test",6,"Correction_Misinfo","25","Thpercentagewas60",1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","2","E",3,"Correction_Misinfo",6,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,60,"Test",4,"Correction","everyyearsince1983","Thattheydidntrecievearaisesince2018",1,"None in 10 years","Every year since 1983","Military_Pay","2","1",3,"Correction",1,1,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
107,32,"Test",1,"Correction","pass","Wherepeoplegotlostincaveareas",1,"Cave systems","National parks","Missing_People","E","1",3,"Correction",4,3,4,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
107,10,"Test",6,"Correction_Misinfo","1980","murderratereacheditspeakin2015",1,"2017","1980","Murder_Year","2","E",3,"Correction_Misinfo",5,NA,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,20,"Test",5,"Repeated","21milliondollars",NA,0,"5 billion","2.1 billion","Obama_Website","E",NA,3,"Repeated",5,5,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
107,59,"Test",5,"Correction_Misinfo","Thchristiangunmanufactures","Thepeopleherefferedtoasbeingunworthy",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","E",3,"Correction_Misinfo",5,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,19,"Test",6,"Repeated","Clinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,3,"Repeated",2,3,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,11,"Test",6,"Correction","2milliondollars",NA,0,"2 million","2","Race_Starbucks","1",NA,3,"Correction",4,1,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
107,39,"Test",3,"Misinformation_Label","1971",NA,0,"1928","2007","Rep_Control","E",NA,3,"Misinformation_Label",NA,4,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
107,13,"Test",4,"Repeated","theyaremorelikelytoservepeoplewithnohealthinsurance",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2",NA,3,"Repeated",5,3,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,17,"Test",4,"Correction_Misinfo","18million","Thepopulationwas30million",1,"About 38 million people","<10 million people.","SKorea_Population","E","E",3,"Correction_Misinfo",4,4,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,4,"Test",6,"Correction","58milliondollars","iftheymademorethanthemenssoccerteam",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","2","E",3,"Correction",1,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,7,"Test",1,"Misinformation_Label","pass","whattheguardsplayed",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","E","E",3,"Misinformation_Label",NA,3,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,50,"Test",5,"Correction","About3600","Thenumberofdeathsassociatedwithswimmingpools",1,"360,000","3,709","SwimmingPool_Deaths","E","E",3,"Correction",4,2,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,2,"Test",1,"Misinformation_Label","insurance","wherethemoneywenttowards",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","E",3,"Misinformation_Label",NA,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,14,"Test",6,"Misinformation_Label","yes",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","2",NA,3,"Misinformation_Label",NA,2,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,41,"Test",6,"Repeated","Runningintopedistrians",NA,0,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2",NA,3,"Repeated",1,1,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,38,"Test",6,"Correction","Someoneyelledthewordgun","Someoneyelledoutamodelsname",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2","1",3,"Correction",1,1,4,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
107,33,"Test",6,"Correction_Misinfo","BernieSanders","Clinton",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","E",3,"Correction_Misinfo",NA,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
107,9,"Test",1,"Misinformation_Label","pass",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","E",NA,3,"Misinformation_Label",NA,4,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
107,37,"Test",1,"Misinformation_Label","pass","pass",1,"24","329","UN_Resolutions","E","E",3,"Misinformation_Label",NA,4,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
107,47,"Test",3,"Correction","TheUK","Theyearofthebesttradingpartner",1,"The United Kingdom","China","US_Trading_Partner","1","E",3,"Correction",4,4,4,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
107,26,"Test",6,"Repeated","Alimitedamount",NA,0,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2",NA,3,"Repeated",2,3,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,6,"Test",6,"Repeated","theydontannouncethatvaccinescauseautism",NA,0,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2",NA,3,"Repeated",3,1,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
107,15,"Test",6,"Repeated","8",NA,0,"70%","9%","Veteran_Suicide","E",NA,3,"Repeated",1,NA,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
107,16,"Test",1,"Correction","pass",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","E",NA,3,"Correction",1,1,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,59,"Test",5,"Correction_Misinfo",NA,NA,0,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","E",NA,4,"Correction_Misinfo",4,2,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,11,"Test",4,"Correction","20",NA,0,"Third largest export","0.10%","Africa_Revenue","E",NA,4,"Correction",4,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,18,"Test",4,"Correction","forgot",NA,1,"30 years","21 years","Alabama_Senate","E","E",4,"Correction",4,6,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,9,"Test",3,"Misinformation_Label","healthyandstrong",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","1",NA,4,"Misinformation_Label",1,6,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
108,27,"Test",5,"Correction","25",NA,0,"20%","6%","Amazon_Rainforest","E",NA,4,"Correction",5,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,2,"Test",1,"Misinformation_Label","applewatchseries4",NA,0,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","1",NA,4,"Misinformation_Label",1,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
108,36,"Test",6,"Misinformation_Label","eurpoeans",NA,0,"Americans","Europeans","Automobile_Invention","2",NA,4,"Misinformation_Label",3,6,0,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
108,20,"Test",4,"Repeated",NA,NA,0,">$29,000.",">$10,000,000.","Bernie_Tax_Income","E",NA,4,"Repeated",4,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,31,"Test",4,"Repeated","forgot",NA,0,"By attending college","By putting his children through college","Biden_StudentDebt","E",NA,4,"Repeated",4,2,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,21,"Test",5,"Correction_Misinfo","2007",NA,0,"2017","2004","Black_Homeownership","E",NA,4,"Correction_Misinfo",4,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,30,"Test",4,"Misinformation_Label","5billion",NA,0,"1 million","1.5","Bloomberg_Campaign_Money","E",NA,4,"Misinformation_Label",1,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,19,"Test",6,"Repeated","thebottomofthebroomforgotwhattheyarecalled",NA,1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","E",4,"Repeated",5,6,0,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
108,1,"Test",5,"Repeated","fire",NA,1,"Bad forest management","Downed electric power lines","Cali_Fires","E","E",4,"Repeated",5,3,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,54,"Test",4,"Correction","forgot",NA,1,"Homeowners","Water agencies","Cali_Statelaw","E","E",4,"Correction",3,6,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,28,"Test",3,"Correction","forgot",NA,0,"0","90","Chess_Players","E",NA,4,"Correction",4,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,45,"Test",5,"Correction_Misinfo","forgot",NA,1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","E","E",4,"Correction_Misinfo",6,4,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,48,"Test",4,"Repeated","forgot",NA,1,"United States","New Zealand","Cleanest_Air","E","E",4,"Repeated",3,1,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,44,"Test",2,"Repeated","forgot",NA,0,"3 Billion","1.4 Billion","Clinton_Nkorea","E",NA,4,"Repeated",4,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,57,"Test",5,"Correction_Misinfo","100",NA,0,"2nd","15th","Coffee","E",NA,4,"Correction_Misinfo",5,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,6,"Test",4,"Repeated","thesalesincreased","didnoteffect",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","E",4,"Repeated",NA,6,0,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
108,52,"Test",4,"Misinformation_Label","military",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","E",NA,4,"Misinformation_Label",4,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,51,"Test",5,"Correction_Misinfo","forgot",NA,1,"More produced","More consumed","Energy_Independence","E","E",4,"Correction_Misinfo",5,2,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,38,"Test",4,"Correction","lowa",NA,0,"Virginia","California","Federal_State_Dollars","E",NA,4,"Correction",5,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,35,"Test",5,"Repeated","forgot",NA,1,"Rose 25%","Rose 15%","Gas_2018","E","E",4,"Repeated",2,5,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,12,"Test",3,"Correction_Misinfo","badly",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","E",NA,4,"Correction_Misinfo",4,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,16,"Test",6,"Correction","18","percentageincreased",1,"25%","13%","GunControl_Background","E","E",4,"Correction",6,6,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,55,"Test",5,"Misinformation_Label","forgot",NA,0,"At any time","Require a warrant","GunControl_Warrant","E",NA,4,"Misinformation_Label",2,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,33,"Test",5,"Correction_Misinfo","1200",NA,1,">12 million",">1 million","Hurricane_Relief","E","E",4,"Correction_Misinfo",4,6,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,60,"Test",5,"Correction","forgot",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,4,"Correction",3,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,58,"Test",5,"Misinformation_Label","panetsgottook",NA,1,"Separated from parents","At a protest","Immigration_Boy_Cage","1","E",4,"Misinformation_Label",1,1,0,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
108,46,"Test",5,"Correction_Misinfo","18",NA,1,">38%","60%","Liberian_Women","E","E",4,"Correction_Misinfo",4,2,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,13,"Test",6,"Repeated","wantedtoputuphisownflag","dontrember",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","E","E",4,"Repeated",6,6,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,26,"Test",4,"Repeated","forgot",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E",NA,4,"Repeated",4,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,5,"Test",4,"Correction_Misinfo","200andsomething",NA,1,"270","19","Mass_Shootings","E","E",4,"Correction_Misinfo",5,3,0,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
108,53,"Test",5,"Repeated","forgot",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E",NA,4,"Repeated",5,5,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,29,"Test",3,"Misinformation_Label","sincecovid19",NA,0,"None in 10 years","Every year since 1983","Military_Pay","E",NA,4,"Misinformation_Label",1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,14,"Test",3,"Misinformation_Label","forgot",NA,0,"Cave systems","National parks","Missing_People","E",NA,4,"Misinformation_Label",1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,49,"Test",5,"Repeated","1978",NA,0,"2017","1980","Murder_Year","E",NA,4,"Repeated",5,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,50,"Test",4,"Correction","1billion",NA,0,"5 billion","2.1 billion","Obama_Website","E",NA,4,"Correction",3,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,41,"Test",3,"Repeated","forgot",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","E",NA,4,"Repeated",3,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,42,"Test",4,"Correction","obamoa",NA,0,"Obama","Clinton","Pres_Vacation","1",NA,4,"Correction",4,2,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
108,37,"Test",4,"Misinformation_Label","2dollars",NA,0,"2 million","2","Race_Starbucks","2",NA,4,"Misinformation_Label",1,3,0,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
108,17,"Test",4,"Correction_Misinfo","2004",NA,0,"1928","2007","Rep_Control","E",NA,4,"Correction_Misinfo",4,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
108,32,"Test",4,"Correction","internetslow",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","1",NA,4,"Correction",3,2,0,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
